season,team,PTS40,OP_PTS40,PTS,OP_PTS,3P%,OP_3P%,2P%,OP_2P%,FT%,3PR,OP_3PR,FTR,OP_FTR,OREB%,DREB%,ASTR,OP_ASTR,TOVR,OP_TOVR,PFR,PFDR,AST-TOV_R,OP_AST-TOV_R,STLR,OP_STLR,BLKR,OP_BLKR,PACE,ORtg,DRtg,NETRtg,eFG%,OP_eFG%,TS%,OP_TS%,home_win_pct,away_win_pct,win_pct,home_win_advantage,home_ORtg,home_DRtg,home_NETRtg,away_ORtg,away_DRtg,away_NETRtg,home_NETRtg_advantage,home_ORtg_advantage,home_DRtg_advantage
2016,DAR,78.77178423236515,78.53941908713693,2373.0,2366.0,37.362637362637365,36.7624810892587,48.34324553950722,53.74149659863946,71.99312714776632,38.21522309711286,35.98258029395754,30.551181102362204,27.54491017964072,32.4032403240324,69.12350597609561,51.010701545778836,62.4,15.736121680148063,17.474141089597254,28.18409853160847,28.935674492451362,1.2805970149253731,1.467741935483871,9.112858525220073,7.374839115770883,6.292517006802721,9.940526762956669,70.66755186721991,111.4681096925115,111.13929520964274,0.3288144828687649,51.28608923884514,54.24605334784975,54.90310400355378,57.4372220388029,73,33,53,40,110.17141990291265,103.43977548543691,109.13702214805826,112.74135587539799,118.69961085147186,111.55435976688325,-2.4173376188249875,-2.5699359724853394,15.259835366034949
2016,BAR,71.07053941908714,74.42323651452283,2141.0,2242.0,37.849162011173185,36.07681755829904,48.484848484848484,51.210762331838566,73.6842105263158,41.17308798159862,39.533622559652926,26.22196664749856,22.559652928416487,28.629441624365484,71.3035019455253,67.40547588005215,61.15107913669065,21.091823228620132,17.52097279488083,26.32907053143777,28.32874677433178,1.1670428893905191,1.3858695652173914,10.093603892703088,11.045830675033567,5.4708520179372195,6.35386119257087,69.72082987551866,101.93587704847788,106.7446222992468,-4.808745250768922,51.89764232317424,52.359002169197396,55.190653935781896,55.302312731865186,60,20,40,40,106.52285763286774,107.18981649103416,105.45095946795739,97.35439665017128,106.29996193376473,96.29139703083364,9.159562437123753,9.168460982696459,-0.8898545572694303
2016,BAM,79.2396694214876,80.3305785123967,2397.0,2430.0,40.17216642754663,37.8698224852071,54.82695810564663,51.08038029386344,78.27050997782705,38.83008356545961,36.87943262411348,25.125348189415043,33.387888707037646,23.952738990332975,70.98039215686275,62.018140589569164,55.608028335301064,17.487735268331814,15.715644761140856,30.68514615083289,26.488089686433252,1.4586666666666666,1.3976261127596439,7.6479695573504465,8.72055065380813,7.087294727744166,7.012750455373406,70.88793388429751,111.78160383517695,113.32052453879015,-1.5389207036132007,56.93593314763231,53.191489361702125,60.122200818685286,57.79439465722929,40,26,33,14,119.19918811698496,117.7230371805517,118.02195774517944,104.20006412311638,108.82070045074778,103.1118571186089,14.91010062657054,14.99912399386858,-8.90233672980392
2016,RED,73.32780082987551,73.16182572614107,2209.0,2204.0,33.116883116883116,35.07462686567164,50.08223684210526,54.59770114942529,75.04950495049505,33.624454148471614,39.089848308051344,27.565502183406114,27.07117852975496,26.456542502387773,71.32116004296455,60.27060270602706,66.83229813664596,16.887466786422664,22.734927585045472,28.39526963811235,27.132218105609823,1.3573407202216066,1.1069958847736625,12.677295011414245,9.636615396130384,4.693486590038314,8.634868421052632,70.96033195020746,103.33632723326224,103.10242880131733,0.23389843194490822,49.94541484716157,53.82147024504084,53.76789017622433,57.45089043666847,66,40,53,26,104.88343194168813,95.9808594691841,103.92362334699631,101.76147412539882,110.35172843468574,100.65795684105197,3.2656665059443384,3.12195781628931,14.370868965501643
2016,GAL,78.16666666666667,82.5,2345.0,2475.0,40.469208211143695,40.888208269525265,50.87866108786611,51.28604832424006,72.35576923076923,36.33457645178476,33.72933884297521,22.16302610548748,25.41322314049587,27.42409402546523,64.50381679389314,66.289592760181,59.24324324324324,16.796842193667594,17.076789563562052,26.268394875096817,25.801815925272717,1.6277777777777778,1.4972677595628416,8.678368466728257,9.098289521569946,9.11925175370226,5.439330543933054,71.442,109.4127637337514,115.47829008146469,-6.065526347713288,54.44858817261588,54.674586776859506,56.916370555911534,57.49182338511856,53,20,36,33,116.40467853683974,117.80153467928181,115.22666319004692,102.39195077705672,113.14544332441884,101.26049634381253,13.966166846234387,14.012727759783019,-4.65609135486298
2016,KAZ,76.28215767634855,80.49792531120332,2298.0,2425.0,36.6723259762309,38.40245775729647,50.041017227235436,52.61011419249592,79.48243992606285,32.57743362831859,34.683004794885456,29.922566371681416,26.37187000532765,31.683168316831683,69.09827760891591,57.142857142857146,62.68156424581006,17.865392048722082,16.404106683259325,27.104486617454345,27.905836656579083,1.245382585751979,1.6120689655172413,7.6835327280783625,9.899029895070283,6.6068515497553015,5.824446267432322,70.42058091286307,108.32366999462624,114.31022616926398,-5.986556174637741,51.65929203539823,54.34203516249334,56.15725987761725,57.881420660683595,33,20,26,13,111.33603238866395,112.75492829846002,110.20848310567936,105.33140398023038,115.85514817807676,104.17285249844961,6.0356306072297485,6.004628408433575,3.100219879616745
2017,EFS,77.36666666666666,84.33333333333333,2321.0,2530.0,34.244372990353696,42.15976331360947,49.922239502332815,55.45064377682404,76.3915547024952,32.59958071278826,36.71917436175991,27.30607966457023,26.290059750135796,32.2550831792976,69.66413867822318,54.03508771929825,63.37271750805586,15.608789965104213,16.410449872677543,26.832028671130807,28.10525323021786,1.3957703927492446,1.6954022988505748,8.299537866641515,8.535320192398377,7.8111587982832615,7.076205287713841,70.68666666666668,109.45015561633498,119.30585683297178,-9.855701216636803,50.393081761006286,58.31070070613797,54.29900245176022,61.58834641375684,26,20,23,6,110.95476240278386,117.7052235258324,109.77771016752553,107.96953649819426,120.88097153870622,106.7607267828072,3.01698338471833,2.9852259045895977,3.175748012873825
2017,CSK,89.12863070539419,79.30290456431536,2685.0,2389.0,42.74447949526814,37.30407523510972,56.406124093473004,51.561181434599156,82.08695652173913,33.81333333333333,34.99725726823917,30.666666666666668,33.57103675260559,31.901181525241675,67.58893280632411,56.23069001029866,62.4263839811543,15.740154372825975,19.273658415705274,30.424846499077614,29.507053241186885,1.5918367346938775,1.2619047619047619,10.554622465743366,7.6635737033875735,7.679324894514768,7.655116841257051,72.33659751037345,123.21374487183016,109.63040465504739,13.583340216782773,59.013333333333335,53.09928688974218,63.087406015037594,57.09082914332689,93,66,80,27,127.78433397256231,110.08260805428529,126.68350789201945,118.68433074463228,109.18227501142076,117.59250799451807,9.090999897501376,9.100003227930031,-0.9003330428645313
2017,MTA,81.33333333333333,84.33333333333333,2440.0,2530.0,35.587188612099645,38.32020997375328,51.465332380271626,51.65016501650165,70.6713780918728,28.658847526772057,38.60182370820669,28.862825089240182,26.545086119554206,32.432432432432435,68.4995340167754,56.95652173913044,60.67538126361656,15.484106020584752,15.256398579105564,26.505146188177427,26.732853629656613,1.5411764705882354,1.662686567164179,9.017214682575826,8.106384916659076,8.993399339933994,6.075768406004289,73.19333333333333,111.1212314418435,115.21996538846888,-4.098733946625373,52.014278429372766,53.90070921985816,55.20262076704494,57.38106470225351,60,26,43,34,111.92603781826122,110.56108613755073,110.82042695688571,110.31489889320423,119.88767937567236,109.1160220994475,1.704404857438206,1.6111389250569914,9.326593238121632
2017,OLY,76.24489795918367,75.16734693877551,2335.0,2302.0,33.38213762811127,32.95454545454545,52.09090909090909,50.775193798449614,75.59880239520957,38.30622546270331,32.3189926547744,37.4649467190129,27.492130115424974,31.10236220472441,71.2442396313364,60.54931335830212,52.214452214452216,17.933533840204742,14.617698156208554,29.00188675720611,31.1968765761895,1.2630208333333333,1.4313099041533546,7.519007677794176,9.76069940781977,4.186046511627907,6.818181818181818,69.91804081632652,109.04896228353665,107.50779921914406,1.5411630643925918,51.318003365114976,50.34102833158447,56.21304624154998,53.87164413824091,80,46,63,34,115.26159049965074,104.13985808301777,114.22019191882057,102.63177882424426,110.98663223454352,101.52191250189883,12.69827941692175,12.629811675406472,6.84677415152575
2017,RMD,85.87551867219916,79.50207468879668,2587.0,2395.0,37.675606641123885,36.8567454798331,55.90909090909091,49.41077441077441,79.06197654941373,41.58258098778545,37.703198741478765,31.704726500265533,28.683796539066595,30.907278165503488,69.89843028624192,64.17582417582418,57.863849765258216,15.478738551704499,16.5351509751146,27.696377883316952,30.49816735410026,1.7329376854599408,1.3694444444444445,9.415849860829146,8.772816211796913,8.501683501683502,6.090909090909091,72.27153526970955,118.82343214617075,110.00468495944295,8.81874718672779,56.16038236856081,51.6255899318301,60.28391931695314,55.75784101914625,73,53,63,20,119.72831233156091,106.16213853885934,118.66669094617232,117.90223013180581,113.9165415345828,116.76306471645998,1.9036262297123443,1.8260821997551062,7.754402995723467
2017,ZAL,80.52674897119341,79.53909465020575,2446.0,2416.0,42.2,36.48468708388815,54.30410297666935,51.05162523900574,77.55443886097153,28.686173264486516,41.79187534780189,34.251290877796905,37.117417918753475,32.700892857142854,69.32153392330383,66.36568848758465,69.43069306930693,18.95260904822072,16.453881984649332,33.37922190582157,30.833349048597885,1.462686567164179,1.6074498567335243,8.344805476455392,9.900616666980973,5.162523900573614,8.205953338696702,69.82979423868312,115.31861127350219,113.90423746393347,1.4143738095687155,56.88468158347676,52.587646076794655,60.976825814686286,57.78577168879875,73,46,60,27,118.78608783560472,115.96710539106091,117.6264167816941,112.05302378380357,111.9614771957449,110.93340901184612,6.693007769847981,6.733064051801151,-4.005628195316007
2017,MIL,80.32786885245902,84.42622950819673,2450.0,2575.0,36.737588652482266,41.098169717138106,52.55731922398589,54.417513682564504,77.9578606158833,38.33605220228385,31.96808510638298,33.55084284937466,30.106382978723403,28.1496062992126,68.8659793814433,56.37426900584796,59.70307529162248,14.866527477443888,14.959734546267988,29.872865558123927,30.47871150548057,1.5109717868338557,1.7538940809968848,7.27015136827977,7.736186712400268,5.942142298670837,5.731922398589065,70.3527868852459,114.17865930952202,120.00410111102825,-5.82544180150623,53.53452963567156,56.72872340425532,58.04366779121337,60.47326494570323,33,33,33,0,117.08837139871623,121.93984176742798,115.86897298104195,111.27458283671037,118.07210965435041,110.09386174016686,5.775111240875091,5.813788562005868,-3.8677321130775653
2017,PAO,77.95884773662551,76.54320987654322,2368.0,2325.0,35.17786561264822,35.70219966159053,53.937728937728934,51.84563758389262,67.88830715532286,41.00486223662885,33.14638250140213,30.956239870340358,34.268087492989345,29.76303317535545,67.84274193548387,57.242990654205606,57.659831121833534,16.18593653236249,18.57864019366825,31.808883967947153,29.322348790511757,1.4202898550724639,1.207070707070707,10.180719500065681,7.694184322630285,6.124161073825503,6.868131868131868,70.17218106995884,111.09651509749095,109.07913750070374,2.017377596787213,53.45759049162615,52.41166573191251,56.297310662254176,56.65646444167186,86,40,63,46,117.11694937345224,104.92114621930101,116.06773791125921,104.98042256984509,113.3031948096166,103.84739062174894,12.220347289510272,12.136526803607154,8.382048590315591
2017,BAS,82.9,79.1,2487.0,2373.0,39.86013986013986,35.99439775910364,55.887521968365554,53.06122448979592,75.0,38.58607663248786,38.78326996197718,25.903939557474366,28.7343834872352,30.471204188481675,71.75196850393701,64.49511400651465,63.50877192982456,17.5856486219923,16.794759662802168,28.09981949122579,27.588067811749823,1.5714285714285714,1.5041551246537397,8.420641271377265,9.537190390233919,8.251996450754215,7.0298769771529,71.64933333333332,115.70240244152076,110.39879412695166,5.303608314569104,57.39341608202914,53.42205323193917,60.24125569227788,57.214913972687285,66,40,53,26,118.72374289785873,108.26717006273945,117.64107119723134,112.64759267229282,112.55403154881084,111.52205235680469,6.119018840426648,6.076150225565911,4.286861486071388
2017,FNR,79.37704918032787,73.93442622950819,2421.0,2255.0,42.384105960264904,34.87698986975398,53.50877192982456,51.37111517367459,79.01459854014598,34.63302752293578,38.71148459383753,31.422018348623855,30.084033613445378,32.36282194848824,68.42629482071713,67.32101616628175,61.51930261519303,17.36415959418593,16.778850843820113,30.43605501902253,30.533606477416832,1.6376404494382022,1.436046511627907,8.82840698468442,8.974734172275875,7.952468007312614,6.140350877192983,67.21967213114755,118.08604038630376,109.98926933957661,8.096771046727156,56.9954128440367,51.73669467787115,60.97868138953817,55.78148499960421,66,73,70,-7,117.67322233180563,109.06770319661196,116.58254529983951,118.50626980846079,110.92738046024526,117.39699600385832,-0.8144507040188103,-0.8330474766551532,1.8596772636333014
2017,KHI,77.93333333333334,78.4,2338.0,2352.0,35.696821515892424,37.447405329593266,52.473326867119304,50.57142857142857,74.50980392156863,44.24012979989183,40.44242768009075,27.58247701460249,36.92569483834373,29.714285714285715,65.26005888125613,65.54621848739495,66.66666666666667,16.809755356328825,19.04155903358152,31.530162589272145,28.111229296459502,1.5423728813559323,1.3266832917705735,10.256799878437928,9.402066555234766,8.571428571428571,6.304558680892337,70.19733333333333,111.02036164716608,111.68515423187965,-0.6647925847135667,52.947539210383994,52.83607487237663,56.38082376772451,57.3815286126942,60,46,53,14,109.80050064476977,107.80929985587498,108.72240764621101,112.24412145194428,115.57339624077314,111.08838748953653,-2.365979843325519,-2.4436208071745114,7.764096384898153
2017,BAR,81.86666666666666,80.13333333333334,2456.0,2404.0,38.239339752407155,34.22913719943423,54.93562231759657,52.52274607113317,74.02597402597402,38.424947145877375,36.89979123173278,24.41860465116279,29.17536534446764,28.91566265060241,69.77818853974122,66.99346405228758,61.00342075256557,16.834861539029205,15.174436839289339,29.472538420382637,26.013320295924583,1.6849315068493151,1.6261398176291793,8.394369315351549,9.086212940243161,5.5417700578990905,6.351931330472103,72.27066666666666,113.27786284891981,110.87947161596222,2.398391232957593,55.86680761099366,52.08768267223382,58.60791875071589,55.597698384798974,53,20,36,33,112.29584651681695,104.88871006090312,111.2469594162079,114.27720597814961,116.97593478382252,113.10744663031139,-1.860487214103486,-1.9813594613326586,12.087224722919402
2017,BAM,76.96666666666667,81.53333333333333,2309.0,2446.0,38.35403726708075,38.27893175074184,50.49954586739328,53.83244206773619,79.8598949211909,36.9054441260745,37.52783964365256,32.722063037249285,32.628062360801785,26.370217166494314,71.10423116615067,60.39850560398506,60.556844547563806,17.376484142172966,15.281784683938415,31.134851038304436,29.80186047397336,1.3287671232876712,1.6261682242990654,6.902986851000219,8.188370609462329,4.367201426024955,7.720254314259764,70.018,109.92411475144488,116.44624715549335,-6.522132404048477,53.0945558739255,55.17817371937639,57.83372740752615,59.546994897362985,60,13,36,47,113.25840119279732,113.449554612532,112.12390564667199,106.61506649213666,119.42025686263351,105.42086392351032,6.703041723161661,6.64333470066066,5.97070225010151
2017,RED,77.76666666666667,83.83333333333333,2333.0,2515.0,34.146341463414636,41.0459587955626,49.44491887275833,55.477031802120145,75.08960573476702,38.65898376113148,35.79126488939308,29.229963331587218,34.883720930232556,32.972972972972975,67.29074889867842,56.919374247894105,66.17812852311161,15.293126142249747,17.802524549491967,32.90626213270456,29.49726807003589,1.4643962848297214,1.5611702127659575,9.61146937113529,8.001666619319527,6.27208480565371,5.892399658411614,70.402,110.4608770584169,119.07805649460717,-8.61717943619027,50.130958617077006,57.657402155416904,54.14198986317138,61.836152635719905,53,20,36,33,116.49347905422277,115.2449916447381,115.34102913777538,104.59469555472542,122.80537915577136,103.3666417631677,11.974387374607673,11.898783499497355,7.560387511033255
2017,MAL,78.5843621399177,81.21810699588477,2387.0,2467.0,34.97884344146686,39.05852417302799,51.116625310173696,55.992680695333945,74.81617647058823,36.965589155370175,41.83076104310803,28.362877997914495,22.67163384779138,35.91417910447761,68.50715746421268,62.8175519630485,62.56800870511425,16.789285040558383,16.69496321448783,25.466893039049236,29.56989247311828,1.5280898876404494,1.6242937853107344,9.102056215808338,8.677607998490851,5.763952424519671,5.5417700578990905,69.80740740740741,112.57309941520468,116.34597245802678,-3.7728730428220985,51.6162669447341,57.07823310271421,55.32224570771684,59.69203073885523,60,26,43,34,116.31670125073767,113.17557920386832,115.18494545869899,108.89682376474548,119.45934830158345,107.70223028172964,7.48271517696935,7.419877485992188,6.283769097715123
2017,VAL,78.01652892561984,80.95867768595042,2360.0,2449.0,39.783491204330176,37.20238095238095,50.872093023255815,56.09348914858097,82.7852998065764,41.727837380011294,35.93582887700535,29.19254658385093,24.919786096256683,28.167539267015705,69.97950819672131,63.492063492063494,55.63991323210412,16.580728018555078,15.143092641223713,27.027545093829666,29.902815848492395,1.5028901734104045,1.6234177215189873,7.284019245145584,9.488393490387011,5.342237061769616,6.589147286821706,68.98380165289257,113.09398301673406,117.35896796948379,-4.264984952749728,54.54545454545455,55.98930481283423,59.044874104319284,59.01091063304804,60,20,40,40,115.50779843462772,111.81230693425816,114.38967536528511,110.62418801264278,123.03426344263251,109.39384537821645,4.99582998706866,4.88361042198494,11.221956508374348
2018,EFS,85.4,80.2,2562.0,2406.0,40.74074074074074,35.35353535353536,58.880994671403194,53.225806451612904,81.94774346793349,39.299191374663074,35.85100879461976,22.695417789757414,23.693740300051733,26.985854189336234,67.87072243346007,62.1875,60.22099447513812,16.516390773153194,16.516390773153194,25.076998948534005,26.054024881593772,1.6816901408450704,1.5352112676056338,8.886283486400734,9.49110906400916,7.016129032258065,5.328596802841918,71.64599999999997,119.19716383329151,111.93925690199038,7.257906931301136,59.757412398921836,53.155716502845316,62.786730972826724,56.35927515319604,80,53,66,27,123.85710246017531,108.68130832312187,122.77028937694409,114.65529913273555,115.11465529913274,113.50415257974423,9.266136797199863,9.201803327439762,6.433346976010867
2018,CSK,86.40663900414938,79.93360995850622,2603.0,2408.0,40.0,35.725429017160685,53.102336825141016,52.5728987993139,80.95975232198143,33.84861407249467,35.47315993359159,34.43496801705757,35.6945213060321,35.47094188376754,68.15034619188921,57.61226725082147,57.957244655581945,16.306468697154962,17.60726961886533,31.82316540612863,32.47356586698381,1.4985754985754987,1.287598944591029,8.501663166892758,7.851262706037574,5.917667238421956,7.2522159548751,71.45294605809129,120.9280285432888,111.8688792670916,9.059149276197203,55.437100213219615,52.93303818483675,60.24793541458357,57.58561316242586,86,73,80,13,120.68167083449103,109.66009076595348,119.58506992683151,121.17596614529928,114.0918327398818,120.03504781790046,-0.44997789106895425,-0.49429531080825484,4.431741973928311
2018,MTA,79.2,78.2,2376.0,2346.0,33.63518758085382,37.11180124223603,53.66269165247019,51.50753768844221,70.88607594936708,39.70210580380072,35.03808487486398,24.345146379044685,28.618063112078346,32.69230769230769,72.30464886251237,53.37078651685393,55.62060889929742,16.422423819492906,16.655036054896488,29.68132123749709,26.05257036520121,1.3456090651558075,1.3268156424581006,9.071877180739707,7.955338450802512,6.78391959798995,5.1107325383304945,71.65,110.53733426378227,109.14166085136078,1.3956734124214876,52.388289676425266,52.9651795429815,55.11328842620943,56.68200092778723,60,33,46,27,113.16796019161498,105.09116565784097,112.11704853503656,107.89488408527144,113.21036238506443,106.76278046142082,5.354268073615742,5.273076106343538,8.119196727223454
2018,OLY,77.57676348547717,76.61410788381743,2337.0,2308.0,35.32182103610675,36.60968660968661,53.333333333333336,51.67785234899329,74.32675044883304,35.25179856115108,37.06441393875396,30.824571112340898,21.224920802534317,32.82828282828283,73.06201550387597,62.30859835100118,55.21191294387171,18.117316740021245,14.93967218090757,25.46858400364243,28.45651843982394,1.3848167539267016,1.53015873015873,7.6832599787524645,9.3906510851419,5.369127516778524,7.777777777777778,69.99103734439835,110.83813932311426,109.4627409318561,1.3753983912581589,53.20973990038738,52.87750791974657,56.94222447467935,55.7251023719385,66,33,50,33,114.5392440781169,107.67060221281652,113.46253805598872,106.97106059430523,111.33524710993872,105.85770812320584,7.604829932782877,7.568183483811666,3.6646448971222014
